YEAR,MO,DY,HR,CloudCover,SolarIrradiance,Temp2m,DewPoint2m,Humidity2m,SolarZenith,Forecasted_SW_DWN
2019,1,23,6,94.94,2.92,12.48,8.76,77.95,89.33,3.47
2019,1,23,7,92.9,39.0,13.54,9.48,76.41,80.26,84.2
2019,1,23,8,98.73,93.28,14.93,10.25,73.47,69.45,244.98
2019,1,23,9,100.0,150.98,16.92,10.57,66.11,60.14,406.75
2019,1,23,10,98.03,180.3,18.42,10.48,59.77,53.15,528.6
2019,1,23,11,99.87,206.12,19.13,10.31,56.58,49.5,458.45
2019,1,23,12,97.71,203.68,19.39,10.06,54.73,49.93,464.25
2019,1,23,13,94.49,187.82,19.48,9.76,53.36,54.35,406.9
2019,1,23,14,98.32,104.53,19.38,9.53,52.77,61.89,300.17
2019,1,23,15,74.18,87.65,18.58,9.9,56.93,71.56,170.02
2019,1,23,16,80.66,35.62,16.73,10.5,66.69,82.51,49.9
2019,1,23,17,21.65,0.0,15.24,9.41,68.16,90.0,0.0
2019,1,23,18,29.22,0.0,14.08,9.25,72.63,90.0,0.0
2019,1,23,19,25.34,0.0,13.03,9.13,77.09,90.0,0.0
2019,1,23,20,24.84,0.0,12.49,8.93,78.81,90.0,0.0
2019,1,23,21,24.24,0.0,12.16,8.69,79.22,90.0,0.0
2019,1,23,22,25.51,0.0,11.92,8.44,79.14,90.0,0.0
2019,1,23,23,20.57,0.0,11.69,8.2,79.09,90.0,0.0
2019,1,24,0,19.43,0.0,11.5,7.99,78.93,90.0,0.0
2019,1,24,1,19.32,0.0,11.29,7.76,78.86,90.0,0.0
2019,1,24,2,13.79,0.0,11.07,7.48,78.58,90.0,0.0
2019,1,24,3,17.53,0.0,10.92,7.16,77.56,90.0,0.0
2019,1,24,4,21.27,0.0,11.02,6.77,75.05,90.0,0.0
2019,1,24,5,22.41,0.0,11.0,6.38,73.3,90.0,0.0
2019,1,24,6,13.76,3.75,10.8,6.11,72.89,89.31,3.75
2019,1,24,7,36.75,86.03,13.03,7.75,70.37,80.17,88.68
2019,1,24,8,23.83,255.15,16.62,7.97,56.61,69.33,258.85
2019,1,24,9,20.1,421.23,19.44,7.92,47.27,59.98,426.67
2019,1,24,10,13.35,532.9,21.28,7.19,40.19,52.96,544.4
2019,1,24,11,0.91,674.38,22.32,6.27,35.41,49.28,675.3
2019,1,24,12,5.09,662.47,22.79,5.6,32.85,49.69,668.95
2019,1,24,13,26.54,569.4,22.78,5.03,31.59,54.11,592.17
2019,1,24,14,32.54,431.4,22.24,4.57,31.58,61.66,453.7
2019,1,24,15,29.78,248.32,21.04,5.08,35.22,71.36,269.85
2019,1,24,16,20.51,76.55,17.46,7.95,53.71,82.31,81.32
2019,1,24,17,9.73,0.0,14.98,6.73,57.73,90.0,0.0
2019,1,24,18,14.34,0.0,14.34,6.52,59.35,90.0,0.0
2019,1,24,19,38.51,0.0,13.67,6.21,60.63,90.0,0.0
2019,1,24,20,58.99,0.0,12.83,5.76,62.05,90.0,0.0
2019,1,24,21,82.12,0.0,11.98,5.37,63.83,90.0,0.0
2019,1,24,22,70.66,0.0,11.29,4.93,64.8,90.0,0.0
2019,1,24,23,94.37,0.0,10.95,4.59,64.82,90.0,0.0
2019,1,25,0,76.04,0.0,10.98,4.39,63.84,90.0,0.0
2019,1,25,1,87.75,0.0,11.45,4.58,62.67,90.0,0.0
2019,1,25,2,99.55,0.0,12.09,4.98,61.95,90.0,0.0
2019,1,25,3,100.0,0.0,12.43,5.74,63.93,90.0,0.0
2019,1,25,4,100.0,0.0,12.26,6.4,67.61,90.0,0.0
2019,1,25,5,100.0,0.0,11.9,7.09,72.62,90.0,0.0
2019,1,25,6,100.0,2.67,11.49,7.55,76.96,89.28,3.1
2019,1,25,7,98.18,33.95,12.5,8.69,77.76,80.08,65.2
2019,1,25,8,82.72,118.15,14.21,8.73,69.7,69.2,181.75
2019,1,25,9,88.28,168.82,15.84,8.32,60.98,59.82,313.12
2019,1,25,10,97.23,182.45,16.71,8.39,57.95,52.76,390.08
2019,1,25,11,98.62,135.65,17.14,8.71,57.55,49.04,605.45
2019,1,25,12,97.84,142.75,17.37,9.06,58.07,49.44,618.05
2019,1,25,13,98.75,133.62,17.59,9.19,57.74,53.86,542.55
2019,1,25,14,92.7,178.62,17.54,9.15,57.82,61.44,408.67
2019,1,25,15,90.44,81.65,16.85,9.3,61.06,71.16,241.88
2019,1,25,16,94.59,50.75,14.72,10.09,73.92,82.09,73.0
2019,1,25,17,85.17,0.0,12.39,9.07,80.26,90.0,0.0
2019,1,25,18,41.93,0.0,11.48,8.43,81.6,90.0,0.0
2019,1,25,19,18.06,0.0,10.76,7.81,82.14,90.0,0.0
2019,1,25,20,23.12,0.0,10.11,7.22,82.39,90.0,0.0
2019,1,25,21,32.96,0.0,9.48,6.7,82.92,90.0,0.0
2019,1,25,22,28.81,0.0,8.89,6.29,83.82,90.0,0.0
2019,1,25,23,27.59,0.0,8.46,5.92,84.16,90.0,0.0
2019,1,26,0,33.85,0.0,8.29,5.62,83.42,90.0,0.0
2019,1,26,1,36.26,0.0,8.15,5.42,83.07,90.0,0.0
2019,1,26,2,30.68,0.0,7.93,5.28,83.72,90.0,0.0
2019,1,26,3,35.09,0.0,7.55,5.12,84.99,90.0,0.0
2019,1,26,4,36.37,0.0,7.18,4.97,86.24,90.0,0.0
2019,1,26,5,30.14,0.0,7.17,4.85,85.73,90.0,0.0
2019,1,26,6,31.33,4.9,7.51,4.8,83.38,89.25,5.5
2019,1,26,7,47.01,117.57,10.53,6.39,75.96,79.98,137.95
2019,1,26,8,51.59,297.27,13.68,6.58,62.59,69.07,346.73
2019,1,26,9,41.23,482.92,16.38,6.0,50.62,59.65,527.33
2019,1,26,10,47.13,594.05,18.02,5.9,45.25,52.55,656.72
2019,1,26,11,51.63,645.42,18.98,5.93,42.65,48.81,708.97
2019,1,26,12,41.4,637.25,19.48,5.78,40.88,49.19,704.17
2019,1,26,13,72.61,458.65,19.59,5.5,39.81,53.62,630.28
2019,1,26,14,69.59,338.7,19.26,5.14,39.62,61.21,494.2
2019,1,26,15,64.75,197.8,18.43,4.78,40.75,70.95,308.6
2019,1,26,16,87.66,62.58,15.52,7.01,57.34,81.88,105.35
2019,1,26,17,69.89,0.0,12.54,4.62,58.81,90.0,0.0
2019,1,26,18,76.23,0.0,11.32,3.64,59.57,90.0,0.0
2019,1,26,19,71.65,0.0,10.34,2.98,60.62,90.0,0.0
2019,1,26,20,78.52,0.0,9.51,2.69,62.66,90.0,0.0
2019,1,26,21,78.67,0.0,8.94,2.62,64.58,90.0,0.0
2019,1,26,22,92.79,0.0,8.78,2.64,65.43,90.0,0.0
2019,1,26,23,76.27,0.0,9.05,2.66,64.38,90.0,0.0
2019,1,27,0,63.64,0.0,9.27,2.7,63.69,90.0,0.0
2019,1,27,1,57.07,0.0,9.23,2.83,64.39,90.0,0.0
2019,1,27,2,60.96,0.0,9.02,3.02,66.23,90.0,0.0
2019,1,27,3,48.63,0.0,8.84,3.17,67.85,90.0,0.0
2019,1,27,4,47.98,0.0,9.04,3.29,67.49,90.0,0.0
2019,1,27,5,43.56,0.0,9.35,3.33,66.13,90.0,0.0
2019,1,27,6,36.55,5.57,9.1,3.64,68.81,89.22,5.97
2019,1,27,7,40.5,124.25,11.08,5.67,69.58,79.87,141.55
2019,1,27,8,32.38,318.1,13.93,5.03,55.17,68.93,350.98
2019,1,27,9,52.22,452.0,16.58,3.29,41.13,59.48,531.35
2019,1,27,10,40.57,598.9,18.21,3.37,37.32,52.34,659.45
2019,1,27,11,91.7,531.22,18.98,3.49,35.89,48.56,684.03
2019,1,27,12,99.26,467.55,19.1,3.3,35.16,48.93,677.0
2019,1,27,13,93.62,377.25,18.65,2.98,35.33,53.37,601.62
2019,1,27,14,95.65,273.9,17.73,2.56,36.34,60.98,465.4
2019,1,27,15,99.62,164.0,16.47,3.61,42.35,70.74,282.8
2019,1,27,16,92.82,51.25,14.06,4.69,53.24,81.66,91.88
2019,1,27,17,98.73,0.0,12.34,3.85,56.19,90.0,0.0
2019,1,27,18,92.81,0.0,11.19,3.16,57.7,90.0,0.0
2019,1,27,19,84.18,0.0,10.29,2.75,59.54,90.0,0.0
2019,1,27,20,56.05,0.0,9.19,2.43,62.5,90.0,0.0
2019,1,27,21,71.99,0.0,8.42,2.4,65.7,90.0,0.0
2019,1,27,22,1.33,0.0,7.85,2.49,68.75,90.0,0.0
2019,1,27,23,18.77,0.0,7.31,2.54,71.63,90.0,0.0
2019,1,28,0,9.87,0.0,6.85,2.53,73.91,90.0,0.0
2019,1,28,1,11.98,0.0,6.47,2.48,75.52,90.0,0.0
2019,1,28,2,3.14,0.0,6.18,2.4,76.69,90.0,0.0
2019,1,28,3,8.77,0.0,5.92,2.32,77.55,90.0,0.0
2019,1,28,4,10.67,0.0,5.67,2.22,78.39,90.0,0.0
2019,1,28,5,10.04,0.0,5.49,2.08,78.72,90.0,0.0
2019,1,28,6,12.59,5.55,5.68,1.97,77.05,89.18,5.78
2019,1,28,7,18.4,131.25,9.78,2.99,62.7,79.75,137.32
2019,1,28,8,15.86,333.95,13.45,2.77,48.5,68.79,347.58
2019,1,28,9,3.74,526.55,17.13,2.85,38.39,59.3,531.05
2019,1,28,10,2.19,660.4,19.17,3.05,34.33,52.12,661.88
2019,1,28,11,17.66,689.7,20.19,3.21,32.59,48.31,703.2
2019,1,28,12,20.55,678.5,20.68,3.01,31.14,48.67,699.97
2019,1,28,13,49.68,514.08,20.77,2.47,29.86,53.12,623.33
2019,1,28,14,58.35,381.95,20.31,1.74,29.2,60.75,484.1
2019,1,28,15,57.29,213.02,19.04,1.57,31.23,70.54,297.58
2019,1,28,16,86.56,70.1,15.35,3.47,45.18,81.44,100.88
2019,1,28,17,26.38,0.0,11.84,2.2,51.71,90.0,0.0
2019,1,28,18,16.3,0.0,10.91,1.45,52.03,90.0,0.0
2019,1,28,19,13.76,0.0,9.99,1.23,54.34,90.0,0.0
2019,1,28,20,3.14,0.0,9.16,1.25,57.63,90.0,0.0
2019,1,28,21,2.71,0.0,8.39,1.28,60.86,90.0,0.0
2019,1,28,22,1.26,0.0,7.75,1.21,63.23,90.0,0.0
2019,1,28,23,1.26,0.0,7.33,1.06,64.42,90.0,0.0
2019,1,29,0,0.63,0.0,6.94,0.92,65.54,90.0,0.0
2019,1,29,1,0.32,0.0,6.51,0.74,66.69,90.0,0.0
2019,1,29,2,0.01,0.0,6.07,0.4,67.21,90.0,0.0
2019,1,29,3,1.26,0.0,5.65,-0.17,66.59,90.0,0.0
2019,1,29,4,6.28,0.0,5.29,-1.05,64.04,90.0,0.0
2019,1,29,5,11.34,0.0,4.99,-2.14,60.2,90.0,0.0
2019,1,29,6,5.25,6.12,5.06,-2.98,56.19,89.15,6.2
2019,1,29,7,10.13,140.98,9.29,-2.36,43.98,79.64,144.32
2019,1,29,8,4.65,351.77,13.03,-3.27,32.04,68.64,355.98
2019,1,29,9,47.62,495.95,16.31,-1.14,30.35,59.12,541.2
2019,1,29,10,4.9,668.92,18.33,-0.38,28.27,51.9,672.03
2019,1,29,11,23.49,707.8,19.83,-0.58,25.32,48.05,727.35
2019,1,29,12,6.63,716.33,20.75,-1.14,23.01,48.4,721.45
2019,1,29,13,4.5,635.4,21.0,-1.59,21.89,52.86,644.45
2019,1,29,14,13.97,491.4,20.77,-2.06,21.43,60.52,504.17
2019,1,29,15,5.68,310.23,19.74,-0.69,25.42,70.33,314.77
2019,1,29,16,1.26,112.93,15.47,2.82,42.74,81.21,113.47
2019,1,29,17,5.08,0.0,12.01,1.03,46.93,90.0,0.0
2019,1,29,18,6.31,0.0,11.09,0.51,48.09,90.0,0.0
2019,1,29,19,11.96,0.0,10.21,0.19,49.74,90.0,0.0
2019,1,29,20,18.86,0.0,9.21,0.01,52.55,90.0,0.0
2019,1,29,21,11.95,0.0,8.5,-0.25,54.14,90.0,0.0
2019,1,29,22,18.3,0.0,8.34,-0.63,53.14,90.0,0.0
2019,1,29,23,70.47,0.0,8.58,-1.01,50.86,90.0,0.0
2019,1,30,0,46.67,0.0,7.84,-1.16,52.91,90.0,0.0
2019,1,30,1,28.61,0.0,7.33,-1.38,53.85,90.0,0.0
2019,1,30,2,16.28,0.0,7.31,-1.8,52.34,90.0,0.0
2019,1,30,3,97.49,0.0,6.85,-2.06,52.88,90.0,0.0
2019,1,30,4,96.28,0.0,6.51,-2.21,53.64,90.0,0.0
2019,1,30,5,89.35,0.0,7.2,-2.11,51.47,90.0,0.0
2019,1,30,6,49.81,6.2,8.36,-1.7,49.12,89.11,6.47
2019,1,30,7,33.09,139.57,10.58,1.15,52.29,79.51,144.98
2019,1,30,8,1.69,352.75,14.65,-1.18,33.77,68.49,354.75
2019,1,30,9,19.03,522.72,17.61,-2.34,25.48,58.93,536.45
2019,1,30,10,55.58,655.92,19.99,-2.63,21.48,51.67,665.22
2019,1,30,11,93.18,627.2,20.72,-2.6,20.57,47.79,712.08
2019,1,30,12,99.44,581.58,21.19,-2.37,20.35,48.13,705.5
2019,1,30,13,99.05,349.58,21.26,-2.13,20.63,52.6,617.25
2019,1,30,14,100.0,263.92,19.81,0.27,27.11,60.28,476.77
2019,1,30,15,98.27,147.3,17.31,5.01,44.53,70.12,288.17
2019,1,30,16,100.0,51.6,15.64,4.49,47.42,80.98,96.78
2019,1,30,17,96.59,0.0,14.57,3.25,46.66,90.0,0.0
2019,1,30,18,99.75,0.0,13.84,2.37,45.87,90.0,0.0
2019,1,30,19,99.83,0.0,13.26,1.69,45.4,90.0,0.0
2019,1,30,20,91.63,0.0,12.79,1.83,47.26,90.0,0.0
2019,1,30,21,79.91,0.0,12.6,2.13,48.94,90.0,0.0
2019,1,30,22,96.43,0.0,12.3,2.18,50.02,90.0,0.0
2019,1,30,23,99.69,0.0,12.0,2.33,51.56,90.0,0.0
2019,1,31,0,97.1,0.0,12.07,2.58,52.18,90.0,0.0
2019,1,31,1,95.05,0.0,12.41,2.84,51.97,90.0,0.0
2019,1,31,2,99.78,0.0,12.81,3.3,52.28,90.0,0.0
2019,1,31,3,99.76,0.0,12.51,3.84,55.34,90.0,0.0
2019,1,31,4,99.81,0.0,11.62,4.32,60.75,90.0,0.0
2019,1,31,5,94.51,0.0,10.77,4.87,66.86,90.0,0.0
2019,1,31,6,99.86,5.15,10.46,5.36,70.54,89.06,5.88
2019,1,31,7,99.3,52.58,14.27,6.57,59.76,79.38,122.75
2019,1,31,8,99.17,149.57,17.85,6.59,47.56,68.33,319.33
2019,1,31,9,100.0,267.2,20.91,5.11,35.52,58.73,498.12
2019,1,31,10,98.53,289.98,22.67,3.45,28.42,51.43,627.65
2019,1,31,11,99.13,241.9,23.52,2.47,25.19,47.53,641.25
2019,1,31,12,97.04,387.12,23.7,1.7,23.61,47.85,642.97
2019,1,31,13,92.13,429.12,23.43,0.95,22.78,52.33,574.08
2019,1,31,14,95.84,306.3,22.11,0.77,24.32,60.04,443.25
2019,1,31,15,93.1,177.77,20.41,2.5,30.65,69.9,267.7
2019,1,31,16,97.15,63.75,17.3,5.25,45.14,80.75,91.03
2019,1,31,17,99.16,0.0,15.27,4.72,49.34,90.0,0.0
2019,1,31,18,96.55,0.0,15.32,4.01,46.74,90.0,0.0
2019,1,31,19,95.99,0.0,13.64,4.79,55.05,90.0,0.0
2019,1,31,20,88.5,0.0,12.94,3.6,53.0,90.0,0.0
2019,1,31,21,92.87,0.0,12.31,3.99,56.76,90.0,0.0
2019,1,31,22,93.53,0.0,11.53,4.57,62.17,90.0,0.0
2019,1,31,23,92.44,0.0,11.19,4.92,65.21,90.0,0.0
2019,2,1,0,93.28,0.0,11.15,5.16,66.42,90.0,0.0
2019,2,1,1,96.99,0.0,10.91,5.25,68.05,90.0,0.0
2019,2,1,2,94.42,0.0,10.81,5.17,68.0,90.0,0.0
2019,2,1,3,99.39,0.0,10.65,4.9,67.49,90.0,0.0
2019,2,1,4,100.0,0.0,10.97,4.59,64.64,90.0,0.0
2019,2,1,5,98.7,0.0,11.47,4.23,60.94,90.0,0.0
2019,2,1,6,99.88,4.43,11.77,4.12,59.34,89.02,5.78
2019,2,1,7,96.62,51.33,14.02,6.41,60.15,79.25,114.07
2019,2,1,8,98.71,153.55,17.51,5.02,43.83,68.17,305.33
2019,2,1,9,99.15,244.55,19.42,2.75,32.99,58.53,483.4
2019,2,1,10,89.58,401.27,20.88,2.1,28.8,51.19,613.9
2019,2,1,11,88.01,445.65,21.94,2.07,26.9,47.25,659.42
2019,2,1,12,91.86,445.98,22.56,1.98,25.71,47.57,656.47
2019,2,1,13,82.69,404.83,22.7,1.77,25.12,52.07,574.92
2019,2,1,14,88.59,285.02,22.26,1.61,25.5,59.8,440.52
2019,2,1,15,93.44,165.45,21.3,2.25,28.33,69.69,261.27
2019,2,1,16,92.93,66.53,18.78,5.81,42.7,80.52,88.65
2019,2,1,17,83.54,0.0,17.32,3.28,39.09,90.0,0.0
2019,2,1,18,61.0,0.0,16.43,3.39,41.72,90.0,0.0
2019,2,1,19,42.36,0.0,15.09,3.74,46.57,90.0,0.0
2019,2,1,20,22.0,0.0,13.89,3.65,50.05,90.0,0.0
2019,2,1,21,15.19,0.0,13.03,3.47,52.2,90.0,0.0
2019,2,1,22,15.63,0.0,12.34,3.34,54.18,90.0,0.0
2019,2,1,23,15.04,0.0,11.59,3.0,55.54,90.0,0.0
2019,2,2,0,0.63,0.0,11.22,2.83,56.21,90.0,0.0
2019,2,2,1,0.26,0.0,10.99,2.61,56.22,90.0,0.0
2019,2,2,2,1.89,0.0,10.88,2.39,55.76,90.0,0.0
2019,2,2,3,1.47,0.0,10.71,2.17,55.52,90.0,0.0
2019,2,2,4,1.05,0.0,10.34,1.99,56.16,90.0,0.0
2019,2,2,5,0.63,0.0,9.91,1.8,57.04,90.0,0.0
2019,2,2,6,21.53,6.18,9.83,1.84,57.5,88.96,6.4
2019,2,2,7,2.53,130.35,13.46,4.38,54.17,79.11,131.35
2019,2,2,8,13.74,308.73,17.58,2.9,37.42,67.99,325.48
2019,2,2,9,3.49,497.12,20.7,2.63,30.24,58.32,504.48
2019,2,2,10,2.29,634.58,22.56,2.59,26.92,50.94,638.45
2019,2,2,11,3.18,712.9,23.51,2.91,25.98,46.97,715.28
2019,2,2,12,1.38,717.45,23.96,3.19,25.79,47.28,718.03
2019,2,2,13,7.63,637.65,23.84,3.3,26.21,51.8,644.5
2019,2,2,14,9.81,498.75,23.32,3.49,27.36,59.56,507.65
2019,2,2,15,3.95,317.7,22.0,4.45,31.77,69.48,320.2
2019,2,2,16,3.77,123.2,18.24,6.83,47.31,80.28,125.57
2019,2,2,17,1.26,0.0,14.84,5.79,54.61,90.0,0.0
2019,2,2,18,0.63,0.0,13.83,5.38,56.56,90.0,0.0
2019,2,2,19,0.63,0.0,12.98,5.1,58.68,90.0,0.0
2019,2,2,20,0.94,0.0,12.18,4.9,61.0,90.0,0.0
2019,2,2,21,1.26,0.0,11.45,4.73,63.33,90.0,0.0
2019,2,2,22,0.09,0.0,10.9,4.56,64.85,90.0,0.0
2019,2,2,23,0.63,0.0,10.49,4.38,65.88,90.0,0.0
2019,2,3,0,1.76,0.0,10.29,4.11,65.62,90.0,0.0
2019,2,3,1,3.14,0.0,10.31,3.75,63.89,90.0,0.0
2019,2,3,2,14.05,0.0,10.33,3.31,62.04,90.0,0.0
2019,2,3,3,11.34,0.0,10.11,2.85,61.06,90.0,0.0
2019,2,3,4,12.59,0.0,9.73,2.36,60.7,90.0,0.0
2019,2,3,5,13.85,0.0,9.49,1.77,59.21,90.0,0.0
2019,2,3,6,17.77,9.0,9.8,1.31,55.96,88.91,9.93
2019,2,3,7,25.07,149.52,13.59,4.26,53.45,78.96,173.8
2019,2,3,8,20.93,349.58,17.67,2.2,35.68,67.82,393.45
2019,2,3,9,27.0,512.25,20.43,3.54,32.93,58.11,578.4
2019,2,3,10,19.88,648.1,22.27,3.92,30.18,50.69,708.62
2019,2,3,11,18.35,701.92,23.27,4.09,28.77,46.69,758.42
2019,2,3,12,8.68,738.53,23.76,4.08,27.86,46.99,751.83
2019,2,3,13,10.7,656.17,23.79,3.91,27.47,51.53,673.67
2019,2,3,14,2.52,529.17,23.27,3.74,28.0,59.32,532.8
2019,2,3,15,3.16,339.08,22.04,4.36,31.53,69.26,340.8
2019,2,3,16,0.63,135.48,18.28,6.7,46.78,80.04,135.9
2019,2,3,17,0.63,0.0,14.8,5.55,53.87,90.0,0.0
2019,2,3,18,0.63,0.0,13.72,5.08,55.82,90.0,0.0
2019,2,3,19,1.89,0.0,12.8,4.69,57.74,90.0,0.0
2019,2,3,20,8.82,0.0,12.01,4.36,59.39,90.0,0.0
2019,2,3,21,24.06,0.0,11.34,4.08,60.93,90.0,0.0
2019,2,3,22,16.35,0.0,10.85,3.81,61.74,90.0,0.0
2019,2,3,23,18.87,0.0,10.61,3.56,61.73,90.0,0.0
2019,2,4,0,19.49,0.0,10.87,3.23,59.21,90.0,0.0
2019,2,4,1,16.07,0.0,11.48,2.78,55.21,90.0,0.0
2019,2,4,2,13.23,0.0,11.87,2.28,51.97,90.0,0.0
2019,2,4,3,17.01,0.0,12.48,1.76,48.19,90.0,0.0
2019,2,4,4,26.44,0.0,11.77,1.38,49.27,90.0,0.0
2019,2,4,5,32.71,0.0,10.58,0.89,51.64,90.0,0.0
2019,2,4,6,8.33,9.7,10.37,0.52,50.92,88.85,10.2
2019,2,4,7,21.5,157.3,13.66,3.59,50.95,78.81,175.98
2019,2,4,8,18.86,363.98,17.64,1.3,33.66,67.64,397.62
2019,2,4,9,19.02,543.58,20.76,2.6,30.14,57.89,585.85
2019,2,4,10,17.16,659.67,22.88,3.06,27.43,50.43,717.45
2019,2,4,11,12.7,740.45,24.04,3.52,26.39,46.4,773.3
2019,2,4,12,3.21,761.4,24.54,3.59,25.73,46.7,766.0
2019,2,4,13,3.0,682.62,24.55,3.66,25.84,51.25,686.03
2019,2,4,14,2.8,539.28,23.99,3.85,27.03,59.07,541.45
2019,2,4,15,2.6,343.12,22.61,4.67,31.09,69.05,344.4
2019,2,4,16,11.03,132.48,18.81,7.28,47.06,79.8,137.77
2019,2,4,17,47.99,0.0,15.33,6.3,54.74,90.0,0.0
2019,2,4,18,72.05,0.0,14.44,5.79,56.0,90.0,0.0
2019,2,4,19,82.61,0.0,13.58,5.35,57.45,90.0,0.0
2019,2,4,20,64.04,0.0,12.78,4.96,58.86,90.0,0.0
2019,2,4,21,71.45,0.0,12.13,4.6,60.0,90.0,0.0
2019,2,4,22,89.85,0.0,11.68,4.35,60.67,90.0,0.0
2019,2,4,23,71.15,0.0,11.58,4.13,60.14,90.0,0.0
2019,2,5,0,68.57,0.0,12.19,3.8,56.53,90.0,0.0
2019,2,5,1,60.94,0.0,12.81,3.52,53.2,90.0,0.0
2019,2,5,2,57.21,0.0,12.57,3.3,53.17,90.0,0.0
2019,2,5,3,15.08,0.0,11.97,3.13,54.74,90.0,0.0
2019,2,5,4,23.83,0.0,10.8,2.94,58.3,90.0,0.0
2019,2,5,5,32.33,0.0,9.88,2.69,60.97,90.0,0.0
2019,2,5,6,68.56,7.2,10.04,2.61,59.96,88.79,6.75
2019,2,5,7,92.67,97.15,14.25,5.7,56.54,78.66,108.8
2019,2,5,8,92.89,241.43,18.68,4.27,38.75,67.45,284.45
2019,2,5,9,90.35,388.38,21.62,2.04,27.53,57.67,454.1
2019,2,5,10,86.06,471.92,22.76,1.74,25.0,50.17,582.35
2019,2,5,11,90.2,602.4,23.31,2.5,25.53,46.11,708.5
2019,2,5,12,52.16,607.62,24.36,3.58,25.89,46.4,686.55
2019,2,5,13,48.39,538.7,25.05,4.86,27.17,50.97,594.33
2019,2,5,14,68.51,408.6,24.94,5.64,28.86,58.83,451.1
2019,2,5,15,63.19,246.4,23.92,7.14,34.12,68.84,265.0
2019,2,5,16,38.56,82.62,20.2,9.7,50.89,80.18,86.12
2019,2,5,17,31.25,3.03,17.34,7.87,53.71,89.39,3.15
2019,2,5,18,19.43,0.0,16.78,7.48,54.2,90.0,0.0
2019,2,5,19,21.88,0.0,16.55,7.1,53.61,90.0,0.0
2019,2,5,20,32.5,0.0,16.0,6.75,54.15,90.0,0.0
2019,2,5,21,43.29,0.0,15.41,6.42,54.98,90.0,0.0
2019,2,5,22,74.7,0.0,14.46,6.17,57.48,90.0,0.0
2019,2,5,23,84.31,0.0,13.7,5.87,59.15,90.0,0.0
2019,2,6,0,87.27,0.0,13.42,5.53,58.79,90.0,0.0
2019,2,6,1,77.93,0.0,13.56,5.43,57.91,90.0,0.0
2019,2,6,2,99.64,0.0,13.79,5.47,57.2,90.0,0.0
2019,2,6,3,99.7,0.0,14.49,5.4,54.46,90.0,0.0
2019,2,6,4,85.39,0.0,15.68,5.26,49.93,90.0,0.0
2019,2,6,5,64.97,0.0,15.99,5.44,49.58,90.0,0.0
2019,2,6,6,66.97,5.8,15.61,6.06,53.21,88.73,5.65
2019,2,6,7,70.75,67.78,15.56,9.11,65.86,78.49,85.0
2019,2,6,8,81.67,148.75,16.07,9.58,65.45,67.26,235.55
2019,2,6,9,99.21,178.75,16.74,10.17,65.28,57.44,392.02
2019,2,6,10,98.56,222.32,18.22,10.14,59.29,49.9,514.72
2019,2,6,11,98.56,321.95,20.4,9.55,49.75,45.81,593.33
2019,2,6,12,95.09,358.1,22.03,9.22,43.94,46.1,596.67
2019,2,6,13,95.89,269.48,22.67,9.18,42.16,50.69,522.9
2019,2,6,14,97.2,180.23,22.63,9.39,42.85,58.58,387.27
2019,2,6,15,94.11,114.35,21.29,10.11,48.83,68.62,220.57
2019,2,6,16,93.55,38.0,18.32,11.7,65.36,79.99,71.35
2019,2,6,17,64.62,2.72,15.99,11.83,76.26,89.34,2.88
2019,2,6,18,42.16,0.0,15.17,11.9,80.79,90.0,0.0
2019,2,6,19,48.58,0.0,14.83,11.79,81.93,90.0,0.0
2019,2,6,20,42.25,0.0,14.85,11.71,81.38,90.0,0.0
2019,2,6,21,75.91,0.0,15.15,11.65,79.53,90.0,0.0
2019,2,6,22,82.17,0.0,15.69,11.48,75.91,90.0,0.0
2019,2,6,23,59.66,0.0,15.88,11.05,72.97,90.0,0.0
2019,2,7,0,82.91,0.0,15.6,10.38,71.0,90.0,0.0
2019,2,7,1,99.75,0.0,15.43,9.91,69.62,90.0,0.0
2019,2,7,2,100.0,0.0,15.02,9.58,69.81,90.0,0.0
2019,2,7,3,97.21,0.0,14.79,9.45,70.28,90.0,0.0
2019,2,7,4,94.11,0.0,14.63,9.54,71.47,90.0,0.0
2019,2,7,5,95.85,0.0,14.56,9.66,72.3,90.0,0.0
2019,2,7,6,93.37,4.88,14.71,9.73,72.03,88.66,4.9
2019,2,7,7,95.08,63.97,16.06,10.3,68.57,78.33,71.18
2019,2,7,8,100.0,60.08,17.42,11.4,67.69,67.07,209.93
2019,2,7,9,100.0,55.72,18.71,12.57,67.42,57.21,375.15
2019,2,7,10,99.68,130.05,19.7,12.94,64.93,49.63,505.7
2019,2,7,11,99.08,168.2,20.36,12.75,61.57,45.51,647.3
2019,2,7,12,98.67,153.73,20.5,12.5,60.07,45.79,577.72
2019,2,7,13,100.0,80.55,19.5,12.66,64.6,50.41,466.38
2019,2,7,14,99.3,76.85,18.16,13.17,72.59,58.33,324.42
2019,2,7,15,100.0,57.58,17.22,13.82,80.47,68.41,178.57
2019,2,7,16,95.14,25.0,16.45,14.1,86.0,79.8,58.75
2019,2,7,17,100.0,1.85,15.62,14.01,90.22,89.28,2.6
2019,2,7,18,100.0,0.0,15.15,13.64,90.89,90.0,0.0
2019,2,7,19,100.0,0.0,14.86,12.89,88.24,90.0,0.0
2019,2,7,20,100.0,0.0,14.59,12.05,84.96,90.0,0.0
